"","Emergency","ApplyLeadTime","STG","Service","DIA","Length","Pass","Sch","Material","Weight","MemberCount","JointCount","Making_Co","MakingLT"
"539","0","정상","3B","PL",2,4274,"B","S-160","CS",19548,4,3,"성일SIM함안공장",25
"540","0","정상","3B","PL",2,4274,"B","S-160","CS",19666,3,2,"성일SIM함안공장",25
"541","0","정상","50","PL",2,1751,"B","S-160","CS",10739,1,0,"성일SIM함안공장",25
"543","0","정상","40","CDM",3,4373,"B","S-80","CS",21024,1,0,"성일SIM함안공장",24
"544","0","정상","50","CDM",3,1751,"B","S-80","CS",14417,1,0,"성일SIM함안공장",24
"546","0","정상","3B","CM",3,2389,"B","S-80","CS",21748,5,4,"성일SIM함안공장",36
"547","0","정상","50","CM",3,1751,"B","S-80","CS",14417,1,0,"성일SIM함안공장",24
"550","0","정상","3B","PL",3,4373,"B","S-80","CS",21909,3,2,"성일SIM함안공장",24
"551","0","정상","3B","PL",3,4373,"B","S-80","CS",21700,2,1,"성일SIM함안공장",36
"552","0","정상","50","PL",3,1751,"B","S-80","CS",14417,1,0,"성일SIM함안공장",24
"553","0","정상","3B","WM",3,4373,"B","S-80","CS",21700,2,1,"성일SIM함안공장",36
"556","0","정상","3B","WM",3,4087,"B","S-80","CS",20963,2,1,"성일SIM함안공장",24
"557","0","정상","50","WM",3,1751,"B","S-80","CS",14417,1,0,"성일SIM함안공장",24
"558","0","정상","3B","PL",4,1040,"B","S-40","CS",6710,4,3,"성일SIM함안공장",36
"559","0","정상","3B","PL",4,1034,"B","S-40","CS",6224,4,3,"성일SIM함안공장",36
"560","0","정상","50","PL",4,1751,"B","S-40","CS",14855,1,0,"성일SIM함안공장",24
"562","0","정상","3B","WM",4,1034,"B","S-40","CS",6223,3,2,"성일SIM함안공장",36
"564","0","정상","3B","DF",6,1034,"B","S-40","CS",12320,3,2,"성일SIM함안공장",36
"568","0","정상","3B","PL",6,1034,"B","S-40","CS",12320,3,2,"성일SIM함안공장",36
"570","0","정상","40","AU",1,3923,"B","S-80","CS",18142,9,8,"성일SIM함안공장",50
"573","0","정상","40","CDW",3,4274,"B","S-80","CS",20865,1,0,"성일SIM함안공장",24
"577","1","정상","40","DHW",4,1,"B","S-40","CS",4589,9,8,"건일산업(주)",26
"578","0","정상","40","DHW",4,1,"B","S-40","CS",4082,3,2,"성일SIM함안공장",36
"579","0","정상","50","DHW",4,1,"B","S-40","CS",17001,3,1,"성일SIM함안공장",25
"580","0","정상","40","FGL",6,544,"B","S-40","CS",15109,1,0,"성일SIM함안공장",25
"582","0","정상","3B","FGL",0.75,1024,"B","S-80","CS",978,2,1,"성일SIM함안공장",36
"583","0","정상","3B","WD",1,4771,"A","S-80S","SS",2288,9,8,"삼성중공업(주)거제",45
"585","0","정상","3B","WD",1,3911,"A","S-80S","SS",1127,1,0,"삼성중공업(주)거제",65
"594","0","정상","40","CDD",6,4638,"A","S-10S","SS",20827,1,0,"삼성중공업(주)거제",45
"595","0","정상","40","CDD",6,4373,"A","S-10S","SS",20187,1,0,"삼성중공업(주)거제",45
"596","0","정상","50","CDD",6,1780,"A","S-10S","SS",13273,1,0,"삼성중공업(주)거제",45
"598","0","정상","50","CM",3,1751,"B","S-XXS","SS",19879,1,0,"삼성중공업(주)거제",39
"604","0","정상","3B","WD",1,3911,"B","S-80S","SS",1127,1,0,"삼성중공업(주)거제",39
"605","1","정상","40","DHW",2,3435,"A","S-80","CS",13876,5,4,"(주)성광테크",13
"609","0","정상","40","MT",4,1043,"A","S-40","CS",6642,5,4,"(주)성광테크",41
"610","0","정상","50","MT",4,2444,"A","S-40","CS",17037,1,0,"(주)성광테크",29
"611","0","정상","50","PA",6,2444,"A","S-40","CS",21688,1,0,"(주)성광테크",29
"612","1","정상","50","WM",6,778,"A","S-80","CS",20988,2,1,"건일산업(주)",29
"613","0","정상","50","HWR",8,695,"A","S-20","CS",20987,2,1,"(주)성광테크",41
"614","0","정상","50","HWS",8,695,"A","S-20","CS",20987,2,1,"(주)성광테크",41
"617","0","정상","3B","PA",6,1781,"A","S-40","CS",19964,1,0,"(주)성광테크",29
"623","0","정상","40","CDW",3,4483,"B","S-80","CS",1993,3,2,"성일SIM함안공장",50
"624","0","정상","50","MT",4,2722,"B","S-40","CS",17745,1,0,"성일SIM함안공장",24
"626","0","정상","50","PA",6,2722,"B","S-40","CS",1783,1,0,"성일SIM함안공장",25
"627","0","정상","40","CWR",2,1463,"B","S-80","CS",10684,4,3,"성일SIM함안공장",36
"629","1","정상","3B","DHW",2,2257,"B","S-80","CS",10767,4,3,"건일산업(주)",32
"631","0","정상","40","MT",4,1047,"B","S-40","CS",6660,4,3,"성일SIM함안공장",36
"632","0","정상","40","FGL",6,2942,"B","S-40","CS",6634,6,5,"성일SIM함안공장",36
"633","1","정상","3B","DHW",2,2187,"B","S-80","CS",13355,5,4,"건일산업(주)",32
"634","0","정상","40","CWR",2,4224,"B","S-80","CS",17304,9,5,"성일SIM함안공장",36
"635","0","정상","3B","CWS",2,580,"B","S-80","CS",10713,9,5,"성일SIM함안공장",57
"636","1","최소","40","CWS",0.75,1023,"B","S-80","CS",14,1,0,"건일산업(주)",6
"637","1","최소","40","CWR",0.75,1023,"B","S-80","CS",14,1,0,"건일산업(주)",6
"638","1","최소","70","HWR",8,695,"A","S-20","CS",20987,2,1,"건일산업(주)",14
"641","0","정상","40","WD",2,4058,"A","S-10S","SS",11599,5,4,"삼성중공업(주)거제",72
"642","1","정상","40","WD",2,5261,"A","S-10S","SS",2783,6,5,"삼성중공업(주)거제",36
"645","0","정상","40","WD",1,4638,"B","S-80S","SS",7464,2,1,"삼성중공업(주)거제",39
"646","0","정상","40","AI",2,2585,"A","S-80","CS",13438,5,4,"(주)성광테크",49
"648","0","정상","40","AU",2,2804,"A","S-80","CS",14808,4,3,"(주)성광테크",49
"650","0","정상","40","N",2,2366,"A","S-80","CS",12865,5,4,"(주)성광테크",49
"651","0","정상","50","N",2,1906,"A","S-80","CS",8805,2,1,"(주)성광테크",63
"652","0","정상","50","N",2,1455,"A","S-80","CS",8481,3,1,"(주)성광테크",63
"658","0","정상","3B","AU",1,2491,"A","S-80","CS",7558,8,7,"(주)성광테크",49
"659","0","정상","40","AU",1,3321,"A","S-80","CS",7547,4,3,"해승케이피피",43
"661","0","정상","3B","AU",2,4638,"A","S-80","CS",17733,4,3,"(주)성광테크",49
"662","0","정상","3B","AU",2,1334,"A","S-80","CS",10550,6,5,"(주)성광테크",49
"667","0","정상","3B","N",2,3707,"A","S-80","CS",17712,8,7,"(주)성광테크",49
"668","0","정상","3B","N",2,4638,"A","S-80","CS",17902,4,3,"(주)성광테크",49
"669","0","정상","3B","PL",2,957,"A","S-160","CS",9232,2,1,"(주)성광테크",49
"670","0","정상","40","PL",2,4638,"A","S-160","CS",19150,2,1,"(주)성광테크",49
"671","0","정상","40","PL",2,4638,"A","S-160","CS",19740,3,2,"(주)성광테크",49
"673","0","정상","3B","DA",3,956,"A","S-80","CS",10907,1,0,"(주)성광테크",49
"674","0","정상","3B","DA",3,4638,"A","S-80","CS",21605,1,0,"(주)성광테크",49
"675","0","정상","3B","DA",3,4638,"A","S-80","CS",21605,1,0,"(주)성광테크",49
"676","0","정상","3B","PA",3,4638,"A","S-80","CS",21605,1,0,"(주)성광테크",49
"677","0","정상","3B","PA",3,4638,"A","S-80","CS",21605,1,0,"(주)성광테크",49
"678","0","정상","3B","PA",3,956,"A","S-80","CS",10907,1,0,"(주)성광테크",49
"680","0","정상","3B","AI",4,2647,"A","S-40","CS",19155,3,2,"(주)성광테크",49
"681","0","정상","40","FWL",4,1020,"A","S-40","CS",6112,3,2,"(주)성광테크",49
"684","1","정상","40","WM",6,3406,"A","S-80","CS",8191,3,2,"(주)성광테크",22
"686","1","정상","50","WM",6,1773,"A","S-80","CS",2439,1,0,"건일산업(주)",20
"688","0","정상","3B","WM",2,4638,"A","S-160","CS",20049,4,3,"(주)성광테크",49
"689","0","정상","3B","WM",2,3831,"A","S-160","CS",17915,2,1,"(주)성광테크",49
"691","0","정상","3B","N",2,2085,"A","S-80","CS",13932,5,4,"(주)성광테크",49
"692","1","정상","40","PM",4,2016,"A","S-40","CS",17666,2,1,"(주)성광테크",13
"693","1","정상","40","PM",4,1047,"A","S-40","CS",7740,4,3,"(주)성광테크",13
"694","0","정상","50","AI",2,2836,"B","S-80","CS",14611,6,5,"성일SIM함안공장",36
"695","0","정상","50","AU",2,1359,"B","S-80","CS",8241,3,1,"성일SIM함안공장",25
"696","1","정상","50","AU",2,3140,"B","S-80","CS",15205,5,4,"(주)성광테크",23
"697","1","정상","3B","FGL",2,3952,"B","S-160","CS",18899,3,2,"(주)성광테크",29
"699","1","정상","40","FGL",2,4952,"B","S-160","CS",4975,3,2,"건일산업(주)",28
"701","0","정상","50","FGL",2,1775,"B","S-160","CS",10813,1,0,"성일SIM함안공장",25
"703","0","정상","50","PL",2,2728,"B","S-160","CS",14420,1,0,"성일SIM함안공장",25
"706","1","정상","3B","WM",2,4638,"B","S-160","CS",20078,3,2,"(주)성광테크",23
"710","1","정상","3B","DA",3,4068,"B","S-80","CS",20640,3,2,"(주)성광테크",27
"712","1","정상","3B","PA",3,4373,"B","S-80","CS",21024,1,0,"(주)성광테크",23
"713","1","정상","3B","PA",3,4373,"B","S-80","CS",1740,3,2,"(주)성광테크",33
"715","1","정상","3B","PA",3,4068,"B","S-80","CS",20640,3,2,"(주)성광테크",27
"718","1","정상","3B","AI",4,1040,"B","S-40","CS",8187,9,8,"(주)성광테크",36
"719","1","정상","3B","AI",4,1037,"B","S-40","CS",6696,4,3,"(주)성광테크",36
"721","1","정상","40","FWL",4,1040,"B","S-40","CS",6132,1,0,"건일산업(주)",11
"722","0","정상","50","FWL",4,1773,"B","S-40","CS",14924,1,0,"성일SIM함안공장",24
"723","1","정상","3B","DA",3,4373,"B","S-80","CS",21024,1,0,"(주)성광테크",23
"725","1","정상","3B","DA",3,4373,"B","S-80","CS",1740,3,2,"(주)성광테크",36
"727","1","정상","3B","AU",2,4422,"B","S-80","CS",16992,4,3,"(주)성광테크",22
"728","1","정상","3B","AU",2,4178,"B","S-80","CS",17088,4,3,"(주)성광테크",22
"729","1","정상","3B","AU",2,4134,"B","S-80","CS",15674,3,2,"(주)성광테크",22
"732","1","정상","3B","FGL",2,4274,"B","S-160","CS",19791,3,2,"(주)성광테크",32
"733","1","정상","3B","N",2,2218,"B","S-80","CS",18695,9,8,"(주)성광테크",23
"734","1","정상","3B","N",2,4274,"B","S-80","CS",15772,2,1,"(주)성광테크",22
"737","1","정상","3B","PL",2,4638,"B","S-160","CS",19740,3,2,"(주)성광테크",23
"742","0","정상","50","PM",4,1040,"B","S-40","CS",6609,4,3,"성일SIM함안공장",36
"743","0","정상","50","PM",4,2326,"B","S-40","CS",16791,2,1,"성일SIM함안공장",25
"744","0","정상","50","AU",1,3507,"B","S-80","CS",8274,5,4,"성일SIM함안공장",36
"745","0","정상","50","AU",1,2677,"B","S-80","CS",6560,5,4,"성일SIM함안공장",57
"746","1","정상","70","FGL",2,4008,"B","S-160","CS",20948,8,7,"건일산업(주)",17
"748","0","정상","50","DM",2,1645,"A","S-10S","SS",2225,2,1,"삼성중공업(주)거제",45
"751","0","정상","50","FWL",2,1454,"A","S-10S","SS",21362,2,1,"삼성중공업(주)거제",45
"755","0","정상","50","PCW",2,1780,"A","S-10S","SS",1524,1,0,"삼성중공업(주)거제",45
"758","0","정상","50","WD",3,1773,"A","S-10S","SS",5245,1,0,"삼성중공업(주)거제",45
"760","0","정상","40","WD",1,3322,"A","S-80S","SS",7419,4,3,"삼성중공업(주)거제",72
"765","0","정상","3B","WD",2,3249,"A","S-10S","SS",8829,8,4,"삼성중공업(주)거제",72
"766","0","정상","3B","WD",3,4638,"A","S-10S","SS",17873,8,7,"삼성중공업(주)거제",58
"767","0","정상","3B","WD",3,4638,"A","S-10S","SS",15617,5,4,"삼성중공업(주)거제",45
"769","1","정상","3B","DM",2,4638,"A","S-10S","SS",12929,5,4,"삼성중공업(주)거제",34
"771","1","정상","3B","DM",2,3270,"B","S-10S","SS",13915,9,8,"삼성중공업(주)거제",43
"772","1","정상","3B","DM",2,4638,"B","S-10S","SS",12480,5,4,"삼성중공업(주)거제",39
"773","1","정상","3B","DM",2,3357,"B","S-10S","SS",9968,5,4,"삼성중공업(주)거제",36
"774","0","정상","50","DM",2,2728,"B","S-10S","SS",3821,1,0,"삼성중공업(주)거제",39
"776","0","정상","50","PCW",2,2728,"B","S-10S","SS",3763,1,0,"삼성중공업(주)거제",39
"779","1","정상","3B","PCW",2,119,"B","S-10S","SS",9904,6,5,"삼성중공업(주)거제",46
"783","1","정상","3B","PW",2,3701,"B","S-10S","SS",11500,6,5,"삼성중공업(주)거제",43
"784","1","정상","3B","PW",2,4638,"B","S-10S","SS",8858,1,0,"삼성중공업(주)거제",39
"785","1","정상","3B","PW",2,4274,"B","S-10S","SS",8072,1,0,"삼성중공업(주)거제",39
"787","1","정상","50","WD",2,3342,"B","S-10S","SS",9195,5,4,"삼성중공업(주)거제",43
"789","0","정상","50","WD",1,3362,"B","S-80S","SS",8014,5,4,"삼성중공업(주)거제",39
"790","0","정상","50","WD",1,2676,"B","S-80S","SS",7534,5,4,"삼성중공업(주)거제",39
"793","1","정상","3B","WD",3,4638,"B","S-10S","SS",17402,7,6,"삼성중공업(주)거제",51
"794","1","정상","70","WD",3,3503,"B","S-10S","SS",15216,5,4,"건일산업(주)",10
"796","0","정상","50","CWS",8,4638,"A","S-20","CS",9686,5,4,"(주)성광테크",48
"803","0","정상","3B","HWR",6,1961,"B","S-40","CS",4653,5,4,"성일SIM함안공장",46
"814","1","정상","40","FWH",6,3657,"B","S-10S","SS",20766,3,2,"건일산업(주)",34
"815","0","정상","50","FWH",6,2749,"B","S-10S","SS",16655,1,0,"삼성중공업(주)거제",24
"817","0","정상","3B","FWL",8,4200,"A","S-20","CS",6679,2,1,"성일SIM함안공장",46
"820","1","최소","50","FWL",8,3592,"A","S-20","CS",7744,4,3,"건일산업(주)",15
"823","0","정상","50","VA",3,1557,"A","S-10S","SS",7870,2,1,"삼성중공업(주)거제",71
"824","1","정상","40","FWL",2,4638,"A","S-10S","SS",12900,6,5,"건일산업(주)",12
"827","1","정상","40","DHW",2,1251,"A","S-80","CS",8268,4,3,"건일산업(주)",38
"829","0","정상","3B","PL",2,4146,"A","S-160","CS",17810,1,0,"성일SIM함안공장",29
"830","0","정상","3B","PL",2,4638,"A","S-160","CS",18923,1,0,"성일SIM함안공장",29
"831","0","정상","3B","PL",2,4638,"A","S-160","CS",20722,4,3,"해승케이피피",58
"832","0","정상","3B","PL",2,4146,"A","S-160","CS",19012,3,2,"성일SIM함안공장",36
"833","0","정상","3B","PL",2,4146,"A","S-160","CS",19019,4,3,"성일SIM함안공장",36
"835","0","정상","3B","PL",2,4638,"A","S-160","CS",20722,4,3,"해승케이피피",58
"836","0","정상","50","PL",2,1728,"A","S-160","CS",10612,1,0,"성일SIM함안공장",29
"837","0","정상","3B","PL",2,4638,"A","S-160","CS",20722,4,3,"해승케이피피",58
"838","0","정상","3B","PL",2,4146,"A","S-160","CS",19012,3,2,"성일SIM함안공장",36
"839","0","정상","3B","PL",2,4146,"A","S-160","CS",19012,3,2,"성일SIM함안공장",36
"840","0","정상","3B","PL",2,4638,"A","S-160","CS",20078,3,2,"해승케이피피",58
"841","0","정상","3B","PL",2,4638,"A","S-160","CS",20722,4,3,"해승케이피피",58
"842","0","정상","50","PL",2,1728,"A","S-160","CS",10612,1,0,"성일SIM함안공장",29
"845","0","정상","40","WM",2,450,"A","S-160","CS",13597,6,5,"성일SIM함안공장",44
"846","0","정상","40","WM",2,4638,"A","S-160","CS",19024,2,1,"성일SIM함안공장",44
"847","0","정상","3B","WM",2,1845,"A","S-160","CS",14717,3,2,"성일SIM함안공장",44
"848","0","정상","40","CDW",3,4483,"A","S-80","CS",21574,2,1,"성일SIM함안공장",44
"849","0","정상","40","CDW",3,4483,"A","S-80","CS",21556,2,1,"성일SIM함안공장",44
"851","0","정상","40","CDW",3,4483,"A","S-80","CS",21563,2,1,"성일SIM함안공장",44
"852","0","정상","40","CDW",3,3952,"A","S-80","CS",20655,3,2,"해승케이피피",61
"853","0","정상","50","CDW",3,1727,"A","S-80","CS",13920,1,0,"성일SIM함안공장",29
"854","0","정상","40","DA",3,3952,"A","S-80","CS",20893,4,3,"해승케이피피",61
"860","0","정상","3B","PL",3,4483,"A","S-80","CS",1742,3,2,"해승케이피피",61
"861","0","정상","50","PL",3,1728,"A","S-80","CS",13926,1,0,"성일SIM함안공장",29
"863","0","정상","3B","WM",3,4483,"A","S-80","CS",21757,2,1,"성일SIM함안공장",36
"864","0","정상","3B","WM",3,4483,"A","S-80","CS",1742,3,2,"해승케이피피",61
"865","0","정상","3B","WM",3,4483,"A","S-80","CS",21987,3,2,"해승케이피피",61
"866","0","정상","3B","WM",3,3840,"A","S-80","CS",20769,2,1,"성일SIM함안공장",33
"867","0","정상","50","WM",3,1728,"A","S-80","CS",13926,1,0,"성일SIM함안공장",29
"872","0","정상","50","DHW",4,1,"A","S-40","CS",17001,3,1,"성일SIM함안공장",37
"873","0","정상","3B","PL",4,1047,"A","S-40","CS",6677,3,2,"해승케이피피",61
"874","0","정상","3B","PL",4,4653,"A","S-40","CS",1946,3,2,"해승케이피피",61
"875","0","정상","3B","PL",4,1033,"A","S-40","CS",6217,3,2,"해승케이피피",61
"876","0","정상","50","PL",4,1728,"A","S-40","CS",14754,1,0,"성일SIM함안공장",29
"877","0","정상","3B","WM",4,1047,"A","S-40","CS",6677,3,2,"해승케이피피",61
"878","0","정상","3B","WM",4,4653,"A","S-40","CS",1946,3,2,"해승케이피피",61
"879","0","정상","3B","WM",4,1033,"A","S-40","CS",6217,3,2,"해승케이피피",61
"882","0","정상","40","DF",6,4355,"A","S-40","CS",7788,5,4,"해승케이피피",58
"885","0","정상","3B","DF",6,996,"A","S-40","CS",10983,3,2,"해승케이피피",61
"887","0","정상","3B","FGL",6,4696,"A","S-40","CS",6690,2,1,"해승케이피피",61
"888","0","정상","3B","FGL",6,1033,"A","S-40","CS",12558,4,3,"해승케이피피",58
"889","0","정상","40","FGL",6,1033,"A","S-40","CS",12319,3,2,"해승케이피피",61
"890","0","정상","50","FGL",6,1728,"A","S-40","CS",19826,1,0,"성일SIM함안공장",36
"891","1","정상","40","PA",6,2828,"A","S-40","CS",5193,7,4,"건일산업(주)",48
"892","0","정상","3B","PL",6,1033,"A","S-40","CS",12550,3,2,"해승케이피피",61
"893","0","정상","40","PL",6,1033,"A","S-40","CS",12526,3,2,"해승케이피피",61
"894","0","정상","3B","PL",6,4696,"A","S-40","CS",7797,4,3,"해승케이피피",61
"895","0","정상","50","PL",6,1728,"A","S-40","CS",19826,1,0,"성일SIM함안공장",36
"896","1","정상","40","CDD",6,4529,"A","S-10S","SS",5600,11,2,"건일산업(주)",36
"897","0","정상","40","CDD",6,4638,"A","S-10S","SS",5115,3,2,"성일",37
"901","0","정상","40","CWR",0.75,1058,"A","S-80","CS",988,2,1,"성일SIM함안공장",36
"902","0","정상","50","CDW",2,415,"A","S-160","CS",10854,4,3,"성일SIM함안공장",50
"904","1","정상","40","DHW",2,879,"A","S-80","CS",9617,5,4,"건일산업(주)",38
"905","1","정상","40","DHW",2,2618,"A","S-80","CS",13602,7,6,"성일SIM함안공장",22
"908","0","정상","40","DA",3,2423,"A","S-80","CS",17694,4,3,"성일SIM함안공장",36
"910","0","정상","40","PA",3,1601,"A","S-80","CS",18437,3,2,"성일SIM함안공장",36
"911","0","정상","40","PA",3,2423,"A","S-80","CS",17694,4,3,"성일SIM함안공장",36
"912","0","정상","40","MT",4,3800,"A","S-40","CS",20756,2,1,"성일SIM함안공장",25
"913","0","정상","40","MT",4,1033,"A","S-40","CS",6144,4,3,"성일SIM함안공장",36
"914","0","정상","40","MT",4,1047,"A","S-40","CS",6660,4,3,"성일SIM함안공장",36
"915","0","정상","50","MT",4,2704,"A","S-40","CS",17701,1,0,"성일SIM함안공장",24
"917","1","정상","40","PA",6,5167,"A","S-40","CS",13545,6,5,"건일산업(주)",48
"918","0","정상","50","PA",6,2706,"A","S-40","CS",1760,1,0,"성일SIM함안공장",25
"919","0","정상","3B","CDD",3,4937,"A","S-10S","SS",1484,4,3,"삼성중공업(주)거제",66
"920","0","정상","40","CDD",3,4471,"A","S-10S","SS",15283,3,2,"삼성중공업(주)거제",52
"921","0","정상","40","AI",2,3620,"A","S-80","CS",15761,6,5,"(주)성광테크",48
"922","0","정상","40","AI",2,2836,"A","S-80","CS",13683,5,4,"(주)성광테크",48
"924","0","정상","40","AU",2,4638,"A","S-80","CS",16109,2,1,"(주)성광테크",48
"925","0","정상","40","AU",2,4468,"A","S-80","CS",17215,4,3,"(주)성광테크",48
"929","0","정상","50","AU",2,1407,"A","S-80","CS",8357,3,1,"성일SIM함안공장",25
